Date,Day_of_Week,Item_ID,Item_Name,Category,Unit_Price_LKR,Discount_Applied,Starting_Stock,Quantity_Sold,Closing_Stock,Total_Revenue_LKR,Is_Holiday_Season
2025-07-18,Friday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,182,10,172,7500.0,0
2025-07-18,Friday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,55,37,18,9250.0,0
2025-07-18,Friday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,55,28,27,8400.0,0
2025-07-18,Friday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,125,21,104,4620.0,0
2025-07-18,Friday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,195,22,173,18700.0,0
2025-07-18,Friday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,231,16,215,7200.0,0
2025-07-18,Friday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,93,8,85,1840.0,0
2025-07-18,Friday,PER-002,Lifebuoy Soap,Personal Care,150,0%,91,27,64,4050.0,0
2025-07-19,Saturday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,98,23,75,28750.0,0
2025-07-19,Saturday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,165,33,132,36300.0,0
2025-07-19,Saturday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,110,39,71,14820.0,0
2025-07-19,Saturday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,230,49,181,56350.0,0
2025-07-19,Saturday,DAI-002,Kotmale Butter 200g,Dairy,750,10%,172,14,158,9450.0,0
2025-07-19,Saturday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,218,40,178,10000.0,0
2025-07-19,Saturday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,227,37,190,11100.0,0
2025-07-19,Saturday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,104,29,75,6380.0,0
2025-07-19,Saturday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,173,35,138,29750.0,0
2025-07-19,Saturday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,215,21,194,9450.0,0
2025-07-19,Saturday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,85,19,66,4370.0,0
2025-07-19,Saturday,PER-002,Lifebuoy Soap,Personal Care,150,0%,64,35,29,5250.0,0
2025-07-20,Sunday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,75,21,54,26250.0,0
2025-07-20,Sunday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,132,12,120,13200.0,0
2025-07-20,Sunday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,71,49,22,18620.0,0
2025-07-20,Sunday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,181,36,145,41400.0,0
2025-07-20,Sunday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,158,12,146,9000.0,0
2025-07-20,Sunday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,178,42,136,10500.0,0
2025-07-20,Sunday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,190,35,155,9450.0,0
2025-07-20,Sunday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,75,26,49,5720.0,0
2025-07-20,Sunday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,138,28,110,23800.0,0
2025-07-20,Sunday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,194,22,172,9900.0,0
2025-07-20,Sunday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,66,19,47,4370.0,0
2025-07-20,Sunday,PER-002,Lifebuoy Soap,Personal Care,150,0%,229,26,203,3900.0,0
2025-07-21,Monday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,54,15,39,18750.0,0
2025-07-21,Monday,GRO-002,Nadu Rice 5kg,Grocery,1100,10%,120,16,104,15840.0,0
2025-07-21,Monday,GRO-003,Mysore Dhal 1kg,Grocery,380,10%,222,35,187,11970.0,0
2025-07-21,Monday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,145,22,123,25300.0,0
2025-07-21,Monday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,146,11,135,8250.0,0
2025-07-21,Monday,SNA-001,Munchee Super Cream Cracker,Snacks,250,10%,136,23,113,5175.0,0
2025-07-21,Monday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,155,25,130,7500.0,0
2025-07-21,Monday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,49,21,28,4620.0,0
2025-07-21,Monday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,110,15,95,12750.0,0
2025-07-21,Monday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,172,13,159,5850.0,0
2025-07-21,Monday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,47,16,31,3680.0,0
2025-07-21,Monday,PER-002,Lifebuoy Soap,Personal Care,150,0%,203,28,175,4200.0,0
2025-07-22,Tuesday,GRO-001,Keeri Samba 5kg,Grocery,1250,10%,239,12,227,13500.0,0
2025-07-22,Tuesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,104,19,85,20900.0,0
2025-07-22,Tuesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,187,27,160,10260.0,0
2025-07-22,Tuesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,10%,123,21,102,21735.0,0
2025-07-22,Tuesday,DAI-002,Kotmale Butter 200g,Dairy,750,10%,135,8,127,5400.0,0
2025-07-22,Tuesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,113,41,72,10250.0,0
2025-07-22,Tuesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,130,25,105,7500.0,0
2025-07-22,Tuesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,228,28,200,6160.0,0
2025-07-22,Tuesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,95,19,76,16150.0,0
2025-07-22,Tuesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,159,13,146,5850.0,0
2025-07-22,Tuesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,231,17,214,3910.0,0
2025-07-22,Tuesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,175,22,153,3300.0,0
2025-07-23,Wednesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,227,12,215,15000.0,0
2025-07-23,Wednesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,85,24,61,26400.0,0
2025-07-23,Wednesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,160,47,113,17860.0,0
2025-07-23,Wednesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,10%,102,20,82,20700.0,0
2025-07-23,Wednesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,127,12,115,9000.0,0
2025-07-23,Wednesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,72,31,41,7750.0,0
2025-07-23,Wednesday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,105,21,84,5670.0,0
2025-07-23,Wednesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,200,29,171,6380.0,0
2025-07-23,Wednesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,76,13,63,11050.0,0
2025-07-23,Wednesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,146,22,124,9900.0,0
2025-07-23,Wednesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,214,11,203,2530.0,0
2025-07-23,Wednesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,153,25,128,3750.0,0
2025-07-24,Thursday,GRO-001,Keeri Samba 5kg,Grocery,1250,10%,215,13,202,14625.0,0
2025-07-24,Thursday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,61,14,47,15400.0,0
2025-07-24,Thursday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,113,29,84,11020.0,0
2025-07-24,Thursday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,82,21,61,24150.0,0
2025-07-24,Thursday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,115,11,104,8250.0,0
2025-07-24,Thursday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,41,36,5,9000.0,0
2025-07-24,Thursday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,84,29,55,7830.0,0
2025-07-24,Thursday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,171,31,140,6820.0,0
2025-07-24,Thursday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,63,19,44,16150.0,0
2025-07-24,Thursday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,124,10,114,4500.0,0
2025-07-24,Thursday,PER-001,Signal Toothpaste 120g,Personal Care,230,10%,203,14,189,2898.0,0
2025-07-24,Thursday,PER-002,Lifebuoy Soap,Personal Care,150,0%,128,40,88,6000.0,0
2025-07-25,Friday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,202,14,188,17500.0,0
2025-07-25,Friday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,47,16,31,17600.0,0
2025-07-25,Friday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,84,30,54,11400.0,0
2025-07-25,Friday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,61,28,33,32200.0,0
2025-07-25,Friday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,104,7,97,5250.0,0
2025-07-25,Friday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,205,30,175,7500.0,0
2025-07-25,Friday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,55,32,23,9600.0,0
2025-07-25,Friday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,140,27,113,5940.0,0
2025-07-25,Friday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,44,17,27,13005.0,0
2025-07-25,Friday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,114,12,102,5400.0,0
2025-07-25,Friday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,189,10,179,2300.0,0
2025-07-25,Friday,PER-002,Lifebuoy Soap,Personal Care,150,0%,88,37,51,5550.0,0
2025-07-26,Saturday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,188,9,179,11250.0,0
2025-07-26,Saturday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,231,26,205,28600.0,0
2025-07-26,Saturday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,54,39,15,14820.0,0
2025-07-26,Saturday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,233,25,208,28750.0,0
2025-07-26,Saturday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,97,16,81,12000.0,0
2025-07-26,Saturday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,175,53,122,13250.0,0
2025-07-26,Saturday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,223,33,190,9900.0,0
2025-07-26,Saturday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,113,29,84,6380.0,0
2025-07-26,Saturday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,227,18,209,15300.0,0
2025-07-26,Saturday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,102,28,74,12600.0,0
2025-07-26,Saturday,PER-001,Signal Toothpaste 120g,Personal Care,230,10%,179,15,164,3105.0,0
2025-07-26,Saturday,PER-002,Lifebuoy Soap,Personal Care,150,0%,51,42,9,6300.0,0
2025-07-27,Sunday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,179,25,154,31250.0,0
2025-07-27,Sunday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,205,16,189,17600.0,0
2025-07-27,Sunday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,215,35,180,13300.0,0
2025-07-27,Sunday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,10%,208,22,186,22770.0,0
2025-07-27,Sunday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,81,16,65,12000.0,0
2025-07-27,Sunday,SNA-001,Munchee Super Cream Cracker,Snacks,250,10%,122,57,65,12825.0,0
2025-07-27,Sunday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,190,37,153,11100.0,0
2025-07-27,Sunday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,10%,84,23,61,4554.0,0
2025-07-27,Sunday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,209,28,181,23800.0,0
2025-07-27,Sunday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,74,25,49,11250.0,0
2025-07-27,Sunday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,164,23,141,5290.0,0
2025-07-27,Sunday,PER-002,Lifebuoy Soap,Personal Care,150,0%,209,39,170,5850.0,0
2025-07-28,Monday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,154,11,143,13750.0,0
2025-07-28,Monday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,189,16,173,17600.0,0
2025-07-28,Monday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,180,34,146,12920.0,0
2025-07-28,Monday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,186,24,162,27600.0,0
2025-07-28,Monday,DAI-002,Kotmale Butter 200g,Dairy,750,10%,65,5,60,3375.0,0
2025-07-28,Monday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,65,24,41,6000.0,0
2025-07-28,Monday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,153,39,114,11700.0,0
2025-07-28,Monday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,61,25,36,5500.0,0
2025-07-28,Monday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,181,10,171,8500.0,0
2025-07-28,Monday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,49,14,35,6300.0,0
2025-07-28,Monday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,141,16,125,3680.0,0
2025-07-28,Monday,PER-002,Lifebuoy Soap,Personal Care,150,0%,170,36,134,5400.0,0
2025-07-29,Tuesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,143,11,132,13750.0,0
2025-07-29,Tuesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,173,20,153,22000.0,0
2025-07-29,Tuesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,146,28,118,10640.0,0
2025-07-29,Tuesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,162,30,132,34500.0,0
2025-07-29,Tuesday,DAI-002,Kotmale Butter 200g,Dairy,750,10%,60,8,52,5400.0,0
2025-07-29,Tuesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,41,41,0,10250.0,0
2025-07-29,Tuesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,114,28,86,8400.0,0
2025-07-29,Tuesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,236,28,208,6160.0,0
2025-07-29,Tuesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,171,11,160,9350.0,0
2025-07-29,Tuesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,235,18,217,8100.0,0
2025-07-29,Tuesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,125,14,111,3220.0,0
2025-07-29,Tuesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,134,24,110,3600.0,0
2025-07-30,Wednesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,132,10,122,12500.0,0
2025-07-30,Wednesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,153,21,132,23100.0,0
2025-07-30,Wednesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,118,19,99,7220.0,0
2025-07-30,Wednesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,10%,132,24,108,24840.0,0
2025-07-30,Wednesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,52,9,43,6750.0,0
2025-07-30,Wednesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,200,26,174,6500.0,0
2025-07-30,Wednesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,86,25,61,7500.0,0
2025-07-30,Wednesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,208,19,189,4180.0,0
2025-07-30,Wednesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,160,16,144,13600.0,0
2025-07-30,Wednesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,217,17,200,7650.0,0
2025-07-30,Wednesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,111,11,100,2530.0,0
2025-07-30,Wednesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,110,31,79,4650.0,0
2025-07-31,Thursday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,122,12,110,15000.0,0
2025-07-31,Thursday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,132,20,112,22000.0,0
2025-07-31,Thursday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,99,32,67,12160.0,0
2025-07-31,Thursday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,108,36,72,41400.0,0
2025-07-31,Thursday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,43,11,32,8250.0,0
2025-07-31,Thursday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,174,44,130,11000.0,0
2025-07-31,Thursday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,61,27,34,8100.0,0
2025-07-31,Thursday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,189,13,176,2860.0,0
2025-07-31,Thursday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,144,17,127,13005.0,0
2025-07-31,Thursday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,200,11,189,4950.0,0
2025-07-31,Thursday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,100,13,87,2990.0,0
2025-07-31,Thursday,PER-002,Lifebuoy Soap,Personal Care,150,0%,79,21,58,3150.0,0
2025-08-01,Friday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,110,13,97,16250.0,0
2025-08-01,Friday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,112,29,83,31900.0,0
2025-08-01,Friday,GRO-003,Mysore Dhal 1kg,Grocery,380,10%,67,24,43,8208.0,0
2025-08-01,Friday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,72,20,52,23000.0,0
2025-08-01,Friday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,232,8,224,6000.0,0
2025-08-01,Friday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,130,31,99,7750.0,0
2025-08-01,Friday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,234,29,205,8700.0,0
2025-08-01,Friday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,176,20,156,4400.0,0
2025-08-01,Friday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,127,18,109,13770.0,0
2025-08-01,Friday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,189,21,168,9450.0,0
2025-08-01,Friday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,87,19,68,4370.0,0
2025-08-01,Friday,PER-002,Lifebuoy Soap,Personal Care,150,0%,58,42,16,6300.0,0
2025-08-02,Saturday,GRO-001,Keeri Samba 5kg,Grocery,1250,10%,97,19,78,21375.0,0
2025-08-02,Saturday,GRO-002,Nadu Rice 5kg,Grocery,1100,10%,83,32,51,31680.0,0
2025-08-02,Saturday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,43,43,0,16340.0,0
2025-08-02,Saturday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,52,25,27,28750.0,0
2025-08-02,Saturday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,224,18,206,13500.0,0
2025-08-02,Saturday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,99,40,59,10000.0,0
2025-08-02,Saturday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,205,35,170,10500.0,0
2025-08-02,Saturday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,156,36,120,7920.0,0
2025-08-02,Saturday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,109,26,83,19890.0,0
2025-08-02,Saturday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,168,26,142,11700.0,0
2025-08-02,Saturday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,68,18,50,4140.0,0
2025-08-02,Saturday,PER-002,Lifebuoy Soap,Personal Care,150,0%,216,47,169,7050.0,0
2025-08-03,Sunday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,78,15,63,18750.0,0
2025-08-03,Sunday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,51,39,12,42900.0,0
2025-08-03,Sunday,GRO-003,Mysore Dhal 1kg,Grocery,380,10%,200,43,157,14706.0,0
2025-08-03,Sunday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,227,18,209,20700.0,0
2025-08-03,Sunday,DAI-002,Kotmale Butter 200g,Dairy,750,10%,206,14,192,9450.0,0
2025-08-03,Sunday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,59,49,10,12250.0,0
2025-08-03,Sunday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,170,36,134,10800.0,0
2025-08-03,Sunday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,120,29,91,6380.0,0
2025-08-03,Sunday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,83,25,58,21250.0,0
2025-08-03,Sunday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,142,22,120,9900.0,0
2025-08-03,Sunday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,50,25,25,5750.0,0
2025-08-03,Sunday,PER-002,Lifebuoy Soap,Personal Care,150,0%,169,32,137,4800.0,0
2025-08-04,Monday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,63,11,52,13750.0,0
2025-08-04,Monday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,212,27,185,29700.0,0
2025-08-04,Monday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,157,25,132,9500.0,0
2025-08-04,Monday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,209,26,183,29900.0,0
2025-08-04,Monday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,192,12,180,9000.0,0
2025-08-04,Monday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,210,32,178,8000.0,0
2025-08-04,Monday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,134,29,105,8700.0,0
2025-08-04,Monday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,91,18,73,3960.0,0
2025-08-04,Monday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,58,18,40,15300.0,0
2025-08-04,Monday,BEV-001,Coca Cola 1.5L,Beverages,450,10%,120,17,103,6885.0,0
2025-08-04,Monday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,225,18,207,4140.0,0
2025-08-04,Monday,PER-002,Lifebuoy Soap,Personal Care,150,0%,137,25,112,3750.0,0
2025-08-05,Tuesday,GRO-001,Keeri Samba 5kg,Grocery,1250,10%,52,12,40,13500.0,0
2025-08-05,Tuesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,185,18,167,19800.0,0
2025-08-05,Tuesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,132,34,98,12920.0,0
2025-08-05,Tuesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,183,31,152,35650.0,0
2025-08-05,Tuesday,DAI-002,Kotmale Butter 200g,Dairy,750,10%,180,18,162,12150.0,0
2025-08-05,Tuesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,178,35,143,8750.0,0
2025-08-05,Tuesday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,105,23,82,6210.0,0
2025-08-05,Tuesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,73,18,55,3960.0,0
2025-08-05,Tuesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,40,15,25,11475.0,0
2025-08-05,Tuesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,103,15,88,6750.0,0
2025-08-05,Tuesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,207,17,190,3910.0,0
2025-08-05,Tuesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,112,20,92,3000.0,0
2025-08-06,Wednesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,40,13,27,16250.0,0
2025-08-06,Wednesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,167,14,153,15400.0,0
2025-08-06,Wednesday,GRO-003,Mysore Dhal 1kg,Grocery,380,10%,98,27,71,9234.0,0
2025-08-06,Wednesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,152,28,124,32200.0,0
2025-08-06,Wednesday,DAI-002,Kotmale Butter 200g,Dairy,750,10%,162,12,150,8100.0,0
2025-08-06,Wednesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,143,46,97,11500.0,0
2025-08-06,Wednesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,82,30,52,9000.0,0
2025-08-06,Wednesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,55,15,40,3300.0,0
2025-08-06,Wednesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,225,18,207,13770.0,0
2025-08-06,Wednesday,BEV-001,Coca Cola 1.5L,Beverages,450,10%,88,13,75,5265.0,0
2025-08-06,Wednesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,190,17,173,3910.0,0
2025-08-06,Wednesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,92,27,65,4050.0,0
2025-08-07,Thursday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,227,14,213,17500.0,0
2025-08-07,Thursday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,153,19,134,20900.0,0
2025-08-07,Thursday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,71,24,47,9120.0,0
2025-08-07,Thursday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,124,21,103,24150.0,0
2025-08-07,Thursday,DAI-002,Kotmale Butter 200g,Dairy,750,10%,150,13,137,8775.0,0
2025-08-07,Thursday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,97,32,65,8000.0,0
2025-08-07,Thursday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,52,29,23,8700.0,0
2025-08-07,Thursday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,40,23,17,5060.0,0
2025-08-07,Thursday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,207,16,191,12240.0,0
2025-08-07,Thursday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,75,21,54,9450.0,0
2025-08-07,Thursday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,173,22,151,5060.0,0
2025-08-07,Thursday,PER-002,Lifebuoy Soap,Personal Care,150,10%,65,39,26,5265.0,0
2025-08-08,Friday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,213,17,196,21250.0,0
2025-08-08,Friday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,134,26,108,28600.0,0
2025-08-08,Friday,GRO-003,Mysore Dhal 1kg,Grocery,380,10%,47,43,4,14706.0,0
2025-08-08,Friday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,103,17,86,19550.0,0
2025-08-08,Friday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,137,14,123,10500.0,0
2025-08-08,Friday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,65,20,45,5000.0,0
2025-08-08,Friday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,223,34,189,10200.0,0
2025-08-08,Friday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,10%,217,20,197,3960.0,0
2025-08-08,Friday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,191,18,173,15300.0,0
